date,filename,filename_id,fish_detected,confidence,actual_class,predicted_class,reason
2025-01-21,2025-01-21_10_16_08_(18766)_sardine_input.jpeg,(18766)_(2),2,[    0.92281     0.93217],Good,Bad,Softness-0.4866144061088562
2025-01-21,2025-01-21_10_34_52_(18847)_sardine_input.jpeg,(18847)_(1),2,[    0.92844     0.95479],Good,Good,0.95173514
2025-01-21,2025-01-21_10_34_52_(18847)_sardine_input.jpeg,(18847)_(2),2,[    0.92844     0.95479],Good,Good,0.6386424
2025-01-21,2025-01-21_10_35_40_(18852)_sardine_input.jpeg,(18852)_(1),2,[    0.94147     0.95206],Good,Bad,Softness-0.23300370573997498
2025-01-21,2025-01-21_10_35_40_(18852)_sardine_input.jpeg,(18852)_(2),2,[    0.94147     0.95206],Good,Good,0.50654423
2025-01-21,2025-01-21_10_53_00_(18875)_sardine_input.jpeg,(18875)_(1),2,[    0.94037     0.93333],Good,Good,0.7253927
2025-01-21,2025-01-21_10_53_00_(18875)_sardine_input.jpeg,(18875)_(2),2,[    0.94037     0.93333],Good,Good,0.8215853
2025-01-21,2025-01-21_10_33_45_(18840)_sardine_input.jpeg,(18840)_(1),2,[    0.92041     0.95307],Good,Good,0.5315085
2025-01-21,2025-01-21_10_33_45_(18840)_sardine_input.jpeg,(18840)_(2),2,[    0.92041     0.95307],Good,Good,0.6663897
2025-01-21,2025-01-21_10_54_45_(18885)_sardine_input.jpeg,(18885)_(1),2,[     0.9307     0.94397],Good,Good,0.9271345
2025-01-21,2025-01-21_10_54_45_(18885)_sardine_input.jpeg,(18885)_(2),2,[     0.9307     0.94397],Good,Bad,Softness-0.21135394275188446
2025-01-21,2025-01-21_10_53_18_(18877)_sardine_input.jpeg,(18877)_(1),2,[    0.95224     0.95761],Good,Good,0.9515039
2025-01-21,2025-01-21_10_53_18_(18877)_sardine_input.jpeg,(18877)_(2),2,[    0.95224     0.95761],Good,Bad,Softness-0.19056443870067596
2025-01-21,2025-01-21_10_55_21_(18889)_sardine_input.jpeg,(18889)_(1),2,[    0.94384     0.94362],Good,Good,0.54376936
2025-01-21,2025-01-21_10_55_21_(18889)_sardine_input.jpeg,(18889)_(2),2,[    0.94384     0.94362],Good,Good,0.9301141
2025-01-21,2025-01-21_10_15_37_(18763)_sardine_input.jpeg,(18763)_(1),2,[     0.9369     0.93921],Good,Good,0.9518787
2025-01-21,2025-01-21_10_15_37_(18763)_sardine_input.jpeg,(18763)_(2),2,[     0.9369     0.93921],Good,Good,0.9570955
2025-01-21,2025-01-21_10_24_25_(18807)_sardine_input.jpeg,(18807)_(1),2,[    0.93105     0.92887],Good,Good,0.9075283
2025-01-21,2025-01-21_10_24_25_(18807)_sardine_input.jpeg,(18807)_(2),2,[    0.93105     0.92887],Good,Good,0.98064137
2025-01-21,2025-01-21_10_13_52_(18755)_sardine_input.jpeg,(18755)_(1),2,[    0.92936     0.93635],Good,Good,0.9601474
2025-01-21,2025-01-21_10_13_52_(18755)_sardine_input.jpeg,(18755)_(2),2,[    0.92936     0.93635],Good,Good,0.5005156
2025-01-21,2025-01-21_10_26_11_(18811)_sardine_input.jpeg,(18811)_(1),2,[     0.9364     0.91838],Good,Good,0.8715915
2025-01-21,2025-01-21_10_26_11_(18811)_sardine_input.jpeg,(18811)_(2),2,[     0.9364     0.91838],Good,Good,0.50306165
2025-01-21,2025-01-21_10_57_41_(18905)_sardine_input.jpeg,(18905)_(1),2,[    0.94262     0.94416],Good,Good,0.75929034
2025-01-21,2025-01-21_10_57_41_(18905)_sardine_input.jpeg,(18905)_(2),2,[    0.94262     0.94416],Good,Good,0.9243221
2025-01-21,2025-01-21_10_31_23_(18839)_sardine_input.jpeg,(18839)_(1),2,[    0.94705     0.93958],Good,Bad,Softness-0.3832360804080963
2025-01-21,2025-01-21_10_31_23_(18839)_sardine_input.jpeg,(18839)_(2),2,[    0.94705     0.93958],Good,Good,0.8258538
2025-01-21,2025-01-21_10_24_13_(18806)_sardine_input.jpeg,(18806)_(1),2,[    0.93577     0.94093],Good,Good,0.9950803
2025-01-21,2025-01-21_10_24_13_(18806)_sardine_input.jpeg,(18806)_(2),2,[    0.93577     0.94093],Good,Bad,Softness-0.1336783915758133
2025-01-21,2025-01-21_10_17_41_(18774)_sardine_input.jpeg,(18774)_(1),2,[    0.91624     0.94211],Good,Good,0.88652945
2025-01-21,2025-01-21_10_17_41_(18774)_sardine_input.jpeg,(18774)_(2),2,[    0.91624     0.94211],Good,Bad,Softness-0.0420745424926281
2025-01-21,2025-01-21_10_53_36_(18879)_sardine_input.jpeg,(18879)_(1),2,[    0.93739      0.9439],Good,Good,0.8263942
2025-01-21,2025-01-21_10_53_36_(18879)_sardine_input.jpeg,(18879)_(2),2,[    0.93739      0.9439],Good,Bad,Softness-0.30391883850097656
2025-01-21,2025-01-21_10_15_27_(18762)_sardine_input.jpeg,(18762)_(1),2,[    0.91763     0.92489],Good,Good,0.9977027
2025-01-21,2025-01-21_10_15_27_(18762)_sardine_input.jpeg,(18762)_(2),2,[    0.91763     0.92489],Good,Bad,Softness-0.45071202516555786
2025-01-21,2025-01-21_10_16_54_(18771)_sardine_input.jpeg,(18771)_(1),2,[    0.92572     0.94973],Good,Good,0.98497903
2025-01-21,2025-01-21_10_16_54_(18771)_sardine_input.jpeg,(18771)_(2),2,[    0.92572     0.94973],Good,Good,0.9061586
2025-01-21,2025-01-21_10_53_08_(18876)_sardine_input.jpeg,(18876)_(1),2,[    0.94053      0.9513],Good,Good,0.9811113
2025-01-21,2025-01-21_10_53_08_(18876)_sardine_input.jpeg,(18876)_(2),2,[    0.94053      0.9513],Good,Good,0.5440997
2025-01-21,2025-01-21_10_57_49_(18906)_sardine_input.jpeg,(18906)_(1),2,[    0.95382     0.94869],Good,Bad,Softness-0.07188623398542404
2025-01-21,2025-01-21_10_57_49_(18906)_sardine_input.jpeg,(18906)_(2),2,[    0.95382     0.94869],Good,Good,0.93089294
2025-01-21,2025-01-21_10_14_44_(18760)_sardine_input.jpeg,(18760)_(1),2,[    0.92695     0.94712],Good,Good,0.96171427
2025-01-21,2025-01-21_10_14_44_(18760)_sardine_input.jpeg,(18760)_(2),2,[    0.92695     0.94712],Good,Bad,Softness-0.3197767436504364
2025-01-21,2025-01-21_10_22_49_(18797)_sardine_input.jpeg,(18797)_(1),2,[    0.93075     0.93762],Good,Good,0.9676884
2025-01-21,2025-01-21_10_22_49_(18797)_sardine_input.jpeg,(18797)_(2),2,[    0.93075     0.93762],Good,Good,0.9690343
2025-01-21,2025-01-21_10_26_59_(18813)_sardine_input.jpeg,(18813)_(1),2,[    0.92862      0.9371],Good,Good,0.9017699
2025-01-21,2025-01-21_10_26_59_(18813)_sardine_input.jpeg,(18813)_(2),2,[    0.92862      0.9371],Good,Good,0.9423756
2025-01-21,2025-01-21_10_31_16_(18838)_sardine_input.jpeg,(18838)_(1),2,[    0.94023     0.94672],Good,Good,0.96841204
2025-01-21,2025-01-21_10_31_16_(18838)_sardine_input.jpeg,(18838)_(2),2,[    0.94023     0.94672],Good,Bad,Softness-0.4056538939476013
2025-01-21,2025-01-21_10_14_13_(18757)_sardine_input.jpeg,(18757)_(1),2,[    0.94724     0.95256],Good,Good,0.5473417
2025-01-21,2025-01-21_10_14_13_(18757)_sardine_input.jpeg,(18757)_(2),2,[    0.94724     0.95256],Good,Good,0.6931695
2025-01-21,2025-01-21_10_18_32_(18779)_sardine_input.jpeg,(18779)_(1),2,[    0.93442     0.92854],Good,Good,0.84177136
2025-01-21,2025-01-21_10_18_32_(18779)_sardine_input.jpeg,(18779)_(2),2,[    0.93442     0.92854],Good,Bad,Softness-0.2561863958835602
2025-01-21,2025-01-21_10_16_27_(18768)_sardine_input.jpeg,(18768)_(1),2,[    0.94465     0.94503],Good,Bad,Softness-0.09297922998666763
2025-01-21,2025-01-21_10_16_27_(18768)_sardine_input.jpeg,(18768)_(2),2,[    0.94465     0.94503],Good,Good,0.972736
2025-01-21,2025-01-21_10_51_27_(18872)_sardine_input.jpeg,(18872)_(1),2,[     0.9478     0.94489],Good,Good,0.99379236
2025-01-21,2025-01-21_10_51_27_(18872)_sardine_input.jpeg,(18872)_(2),2,[     0.9478     0.94489],Good,Good,0.8116635
2025-01-21,2025-01-21_10_29_13_(18827)_sardine_input.jpeg,(18827)_(1),2,[    0.91534     0.93071],Good,Good,0.68275225
2025-01-21,2025-01-21_10_29_13_(18827)_sardine_input.jpeg,(18827)_(2),2,[    0.91534     0.93071],Good,Good,0.55718946
2025-01-21,2025-01-21_10_54_37_(18884)_sardine_input.jpeg,(18884)_(1),2,[    0.95013     0.95379],Good,Good,0.63308203
2025-01-21,2025-01-21_10_54_37_(18884)_sardine_input.jpeg,(18884)_(2),2,[    0.95013     0.95379],Good,Good,0.5560423
2025-01-21,2025-01-21_10_22_04_(18792)_sardine_input.jpeg,(18792)_(1),2,[     0.9386     0.95275],Good,Good,0.8311316
2025-01-21,2025-01-21_10_22_04_(18792)_sardine_input.jpeg,(18792)_(2),2,[     0.9386     0.95275],Good,Good,0.6879597
2025-01-21,2025-01-21_10_21_59_(18791)_sardine_input.jpeg,(18791)_(1),2,[    0.93625     0.93295],Good,Good,0.862226
2025-01-21,2025-01-21_10_21_59_(18791)_sardine_input.jpeg,(18791)_(2),2,[    0.93625     0.93295],Good,Good,0.6155352
2025-01-21,2025-01-21_10_23_19_(18800)_sardine_input.jpeg,(18800)_(1),2,[     0.9486      0.9347],Good,Good,0.8642053
2025-01-21,2025-01-21_10_23_19_(18800)_sardine_input.jpeg,(18800)_(2),2,[     0.9486      0.9347],Good,Good,0.978078
2025-01-21,2025-01-21_10_57_25_(18903)_sardine_input.jpeg,(18903)_(1),2,[    0.91882      0.9418],Good,Good,0.57304525
2025-01-21,2025-01-21_10_57_25_(18903)_sardine_input.jpeg,(18903)_(2),2,[    0.91882      0.9418],Good,Good,0.8699671
2025-01-21,2025-01-21_10_55_29_(18890)_sardine_input.jpeg,(18890)_(1),2,[    0.95187     0.95954],Good,Good,0.76419544
2025-01-21,2025-01-21_10_55_29_(18890)_sardine_input.jpeg,(18890)_(2),2,[    0.95187     0.95954],Good,Bad,Softness-0.28524351119995117
2025-01-21,2025-01-21_10_28_12_(18820)_sardine_input.jpeg,(18820)_(1),2,[    0.93788     0.93978],Good,Bad,Softness-0.08426135033369064
2025-01-21,2025-01-21_10_28_12_(18820)_sardine_input.jpeg,(18820)_(2),2,[    0.93788     0.93978],Good,Good,0.98449904
2025-01-21,2025-01-21_10_55_53_(18893)_sardine_input.jpeg,(18893)_(1),2,[    0.93553     0.92964],Good,Good,0.7884662
2025-01-21,2025-01-21_10_55_53_(18893)_sardine_input.jpeg,(18893)_(2),2,[    0.93553     0.92964],Good,Good,0.979956
2025-01-21,2025-01-21_10_34_24_(18844)_sardine_input.jpeg,(18844)_(1),2,[    0.92745     0.94187],Good,Good,0.9114667
2025-01-21,2025-01-21_10_34_24_(18844)_sardine_input.jpeg,(18844)_(2),2,[    0.92745     0.94187],Good,Good,0.9397222
2025-01-23,2025-01-23_10_25_12_(18955)_sardine_input.jpeg,(18955)_(1),2,[    0.93903     0.94112],Bad,Good,0.70432484
2025-01-23,2025-01-23_10_25_12_(18955)_sardine_input.jpeg,(18955)_(2),2,[    0.93903     0.94112],Bad,Bad,Softness-0.011954749003052711
2025-01-23,2025-01-23_10_22_36_(18941)_sardine_input.jpeg,(18941)_(1),2,[    0.93431     0.93349],Bad,Bad,Softness-0.07634333521127701
2025-01-23,2025-01-23_10_22_36_(18941)_sardine_input.jpeg,(18941)_(2),2,[    0.93431     0.93349],Bad,Bad,Softness-0.24013496935367584
2025-01-23,2025-01-23_10_25_36_(18957)_sardine_input.jpeg,(18957)_(1),2,[    0.93852     0.93604],Bad,Bad,Softness-0.008352981880307198
2025-01-23,2025-01-23_10_25_36_(18957)_sardine_input.jpeg,(18957)_(2),2,[    0.93852     0.93604],Bad,Good,0.61485076
2025-01-23,2025-01-23_10_33_15_(18999)_sardine_input.jpeg,(18999)_(1),2,[    0.93695     0.92203],Bad,Bad,Softness-0.17962759733200073
2025-01-23,2025-01-23_10_33_15_(18999)_sardine_input.jpeg,(18999)_(2),2,[    0.93695     0.92203],Bad,Bad,Softness-0.2860412001609802
2025-01-23,2025-01-23_10_32_17_(18993)_sardine_input.jpeg,(18993)_(1),2,[    0.94056     0.92729],Bad,Bad,Softness-0.25860071182250977
2025-01-23,2025-01-23_10_32_17_(18993)_sardine_input.jpeg,(18993)_(2),2,[    0.94056     0.92729],Bad,Bad,Softness-0.014072926715016365
2025-01-23,2025-01-23_10_32_27_(18994)_sardine_input.jpeg,(18994)_(1),2,[    0.92656      0.9386],Bad,Good,0.92094046
2025-01-23,2025-01-23_10_32_27_(18994)_sardine_input.jpeg,(18994)_(2),2,[    0.92656      0.9386],Bad,Bad,Softness-0.0013496013125404716
2025-01-23,2025-01-23_10_28_19_(18968)_sardine_input.jpeg,(18968)_(1),2,[    0.92221     0.87985],Bad,Good,0.60599744
2025-01-23,2025-01-23_10_28_19_(18968)_sardine_input.jpeg,(18968)_(2),2,[    0.92221     0.87985],Bad,Bad,Softness-0.12534473836421967
2025-01-23,2025-01-23_10_22_17_(18939)_sardine_input.jpeg,(18939)_(1),2,[     0.9226     0.93935],Bad,Bad,Softness-0.47889238595962524
2025-01-23,2025-01-23_10_22_17_(18939)_sardine_input.jpeg,(18939)_(2),2,[     0.9226     0.93935],Bad,Bad,Softness-0.09295910596847534
2025-01-23,2025-01-23_10_31_50_(18991)_sardine_input.jpeg,(18991)_(1),2,[     0.9361     0.91598],Bad,Bad,Softness-0.05792319029569626
2025-01-23,2025-01-23_10_31_50_(18991)_sardine_input.jpeg,(18991)_(2),2,[     0.9361     0.91598],Bad,Bad,Softness-0.09333191812038422
2025-01-23,2025-01-23_10_42_07_(19040)_sardine_input.jpeg,(19040)_(1),2,[    0.93957     0.93901],Bad,Bad,Softness-0.15049299597740173
2025-01-23,2025-01-23_10_42_07_(19040)_sardine_input.jpeg,(19040)_(2),2,[    0.93957     0.93901],Bad,Bad,Softness-0.09118877351284027
2025-01-23,2025-01-23_10_32_38_(18995)_sardine_input.jpeg,(18995)_(1),2,[    0.93718      0.9415],Bad,Bad,Softness-0.013957587070763111
2025-01-23,2025-01-23_10_32_38_(18995)_sardine_input.jpeg,(18995)_(2),2,[    0.93718      0.9415],Bad,Bad,Softness-0.3260607123374939
2025-01-23,2025-01-23_10_34_02_(19004)_sardine_input.jpeg,(19004)_(1),2,[    0.94133     0.92921],Bad,Bad,Softness-0.10657285153865814
2025-01-23,2025-01-23_10_34_02_(19004)_sardine_input.jpeg,(19004)_(2),2,[    0.94133     0.92921],Bad,Bad,Softness-0.10179650783538818
2025-01-23,2025-01-23_10_28_39_(18970)_sardine_input.jpeg,(18970)_(1),2,[    0.94657     0.93254],Bad,Bad,Softness-0.1483476310968399
2025-01-23,2025-01-23_10_28_39_(18970)_sardine_input.jpeg,(18970)_(2),2,[    0.94657     0.93254],Bad,Bad,Softness-0.05748102068901062
2025-01-23,2025-01-23_10_29_05_(18973)_sardine_input.jpeg,(18973)_(1),2,[    0.93305     0.92443],Bad,Bad,Softness-0.13869449496269226
2025-01-23,2025-01-23_10_29_05_(18973)_sardine_input.jpeg,(18973)_(2),2,[    0.93305     0.92443],Bad,Bad,Softness-0.1613515317440033
2025-01-23,2025-01-23_10_27_40_(18964)_sardine_input.jpeg,(18964)_(1),2,[    0.93982     0.94458],Bad,Bad,Damaged-0.9032931327819824
2025-01-23,2025-01-23_10_27_40_(18964)_sardine_input.jpeg,(18964)_(2),2,[    0.93982     0.94458],Bad,Good,0.9442939
2025-01-23,2025-01-23_10_27_51_(18965)_sardine_input.jpeg,(18965)_(1),2,[    0.93597     0.93408],Bad,Bad,Softness-0.012265549041330814
2025-01-23,2025-01-23_10_27_51_(18965)_sardine_input.jpeg,(18965)_(2),2,[    0.93597     0.93408],Bad,Bad,Softness-0.03524808958172798
2025-01-23,2025-01-23_10_41_56_(19039)_sardine_input.jpeg,(19039)_(1),2,[    0.93605     0.93001],Bad,Bad,Softness-0.02354113943874836
2025-01-23,2025-01-23_10_41_56_(19039)_sardine_input.jpeg,(19039)_(2),2,[    0.93605     0.93001],Bad,Bad,Softness-0.28056854009628296
2025-01-23,2025-01-23_10_42_16_(19041)_sardine_input.jpeg,(19041)_(1),2,[    0.93903     0.93869],Bad,Bad,Softness-0.2570223808288574
2025-01-23,2025-01-23_10_42_16_(19041)_sardine_input.jpeg,(19041)_(2),2,[    0.93903     0.93869],Bad,Bad,Softness-0.21541956067085266
2025-01-23,2025-01-23_10_41_46_(19038)_sardine_input.jpeg,(19038)_(1),2,[    0.92231     0.94488],Bad,Bad,Softness-0.08422644436359406
2025-01-23,2025-01-23_10_41_46_(19038)_sardine_input.jpeg,(19038)_(2),2,[    0.92231     0.94488],Bad,Bad,Softness-0.15111929178237915
2025-01-23,2025-01-23_10_33_54_(19003)_sardine_input.jpeg,(19003)_(1),2,[    0.93671     0.93962],Bad,Good,0.5063202
2025-01-23,2025-01-23_10_33_54_(19003)_sardine_input.jpeg,(19003)_(2),2,[    0.93671     0.93962],Bad,Bad,Softness-0.045215677469968796
2025-01-23,2025-01-23_10_32_47_(18996)_sardine_input.jpeg,(18996)_(1),2,[    0.95004     0.93521],Bad,Bad,Softness-0.12493853271007538
2025-01-23,2025-01-23_10_32_47_(18996)_sardine_input.jpeg,(18996)_(2),2,[    0.95004     0.93521],Bad,Bad,Softness-0.06840772181749344
2025-01-23,2025-01-23_10_21_35_(18936)_sardine_input.jpeg,(18936)_(1),2,[    0.93553     0.91701],Bad,Bad,Softness-0.0021658989135175943
2025-01-23,2025-01-23_10_21_35_(18936)_sardine_input.jpeg,(18936)_(2),2,[    0.93553     0.91701],Bad,Bad,Softness-0.06185987591743469
2025-01-23,2025-01-23_10_26_37_(18961)_sardine_input.jpeg,(18961)_(1),2,[    0.93952     0.93325],Bad,Bad,Softness-0.014515143819153309
2025-01-23,2025-01-23_10_26_37_(18961)_sardine_input.jpeg,(18961)_(2),2,[    0.93952     0.93325],Bad,Bad,Softness-0.03560810536146164
2025-01-23,2025-01-23_10_33_05_(18998)_sardine_input.jpeg,(18998)_(1),2,[    0.93237     0.92904],Bad,Bad,Softness-0.3750741183757782
2025-01-23,2025-01-23_10_33_05_(18998)_sardine_input.jpeg,(18998)_(2),2,[    0.93237     0.92904],Bad,Bad,Softness-0.001972221303731203
2025-01-23,2025-01-23_10_23_36_(18946)_sardine_input.jpeg,(18946)_(1),2,[    0.92856     0.90773],Bad,Bad,Softness-0.005990864243358374
2025-01-23,2025-01-23_10_23_36_(18946)_sardine_input.jpeg,(18946)_(2),2,[    0.92856     0.90773],Bad,Bad,Softness-0.008904660120606422
2025-01-23,2025-01-23_10_28_56_(18972)_sardine_input.jpeg,(18972)_(1),2,[    0.93953     0.93704],Bad,Bad,Softness-0.22237466275691986
2025-01-23,2025-01-23_10_28_56_(18972)_sardine_input.jpeg,(18972)_(2),2,[    0.93953     0.93704],Bad,Good,0.5116736
2025-01-23,2025-01-23_10_23_02_(18943)_sardine_input.jpeg,(18943)_(1),2,[    0.94204     0.93103],Bad,Bad,Softness-0.0335676483809948
2025-01-23,2025-01-23_10_23_02_(18943)_sardine_input.jpeg,(18943)_(2),2,[    0.94204     0.93103],Bad,Bad,Softness-0.23964011669158936
2025-01-23,2025-01-23_10_41_38_(19037)_sardine_input.jpeg,(19037)_(1),2,[    0.94359      0.9335],Bad,Bad,Softness-0.14411970973014832
2025-01-23,2025-01-23_10_41_38_(19037)_sardine_input.jpeg,(19037)_(2),2,[    0.94359      0.9335],Bad,Bad,Softness-0.353169322013855
2025-01-23,2025-01-23_10_25_53_(18958)_sardine_input.jpeg,(18958)_(1),2,[    0.93395     0.94136],Bad,Bad,Softness-0.21256233751773834
2025-01-23,2025-01-23_10_25_53_(18958)_sardine_input.jpeg,(18958)_(2),2,[    0.93395     0.94136],Bad,Bad,Softness-0.0467318594455719
2025-01-23,2025-01-23_10_21_52_(18937)_sardine_input.jpeg,(18937)_(1),2,[    0.89208     0.93869],Bad,Bad,Softness-0.003357694949954748
2025-01-23,2025-01-23_10_21_52_(18937)_sardine_input.jpeg,(18937)_(2),2,[    0.89208     0.93869],Bad,Bad,Softness-0.32220223546028137
2025-01-23,2025-01-23_10_23_25_(18945)_sardine_input.jpeg,(18945)_(1),2,[    0.91945     0.94123],Bad,Bad,Softness-0.004060816951096058
2025-01-23,2025-01-23_10_23_25_(18945)_sardine_input.jpeg,(18945)_(2),2,[    0.91945     0.94123],Bad,Bad,Softness-0.0028745175804942846
2025-01-23,2025-01-23_10_28_01_(18966)_sardine_input.jpeg,(18966)_(1),2,[    0.94542     0.92794],Bad,Bad,Softness-0.06651531159877777
2025-01-23,2025-01-23_10_28_01_(18966)_sardine_input.jpeg,(18966)_(2),2,[    0.94542     0.92794],Bad,Bad,Softness-0.3003911077976227
2025-01-23,2025-01-23_10_28_48_(18971)_sardine_input.jpeg,(18971)_(1),2,[    0.93997     0.91992],Bad,Bad,Softness-0.23844967782497406
2025-01-23,2025-01-23_10_28_48_(18971)_sardine_input.jpeg,(18971)_(2),2,[    0.93997     0.91992],Bad,Good,0.6527332
2025-01-23,2025-01-23_10_22_49_(18942)_sardine_input.jpeg,(18942)_(1),2,[    0.94176     0.91646],Bad,Bad,Softness-0.016343683004379272
2025-01-23,2025-01-23_10_22_49_(18942)_sardine_input.jpeg,(18942)_(2),2,[    0.94176     0.91646],Bad,Bad,Softness-0.29961997270584106
2025-01-23,2025-01-23_10_42_30_(19042)_sardine_input.jpeg,(19042)_(1),2,[    0.95072     0.93606],Bad,Bad,Softness-0.06809407472610474
2025-01-23,2025-01-23_10_42_30_(19042)_sardine_input.jpeg,(19042)_(2),2,[    0.95072     0.93606],Bad,Bad,Softness-0.3316448926925659
2025-01-23,2025-01-23_10_22_25_(18940)_sardine_input.jpeg,(18940)_(1),2,[     0.9299     0.93104],Bad,Bad,Softness-0.020863864570856094
2025-01-23,2025-01-23_10_22_25_(18940)_sardine_input.jpeg,(18940)_(2),2,[     0.9299     0.93104],Bad,Bad,Softness-0.27043887972831726
2025-01-23,2025-01-23_10_33_26_(19000)_sardine_input.jpeg,(19000)_(1),2,[    0.94416     0.95043],Bad,Bad,Softness-0.0016998755745589733
2025-01-23,2025-01-23_10_33_26_(19000)_sardine_input.jpeg,(19000)_(2),2,[    0.94416     0.95043],Bad,Bad,Softness-0.004481201525777578
2025-01-23,2025-01-23_10_31_58_(18992)_sardine_input.jpeg,(18992)_(1),2,[     0.9522     0.93137],Bad,Bad,Softness-0.1753353625535965
2025-01-23,2025-01-23_10_31_58_(18992)_sardine_input.jpeg,(18992)_(2),2,[     0.9522     0.93137],Bad,Bad,Softness-0.018114671111106873
2025-01-23,2025-01-23_10_33_35_(19001)_sardine_input.jpeg,(19001)_(1),2,[    0.92245     0.90049],Bad,Bad,Softness-0.02602233923971653
2025-01-23,2025-01-23_10_33_35_(19001)_sardine_input.jpeg,(19001)_(2),2,[    0.92245     0.90049],Bad,Bad,Softness-0.007629231084138155
2025-01-23,2025-01-23_10_25_25_(18956)_sardine_input.jpeg,(18956)_(1),2,[    0.94771     0.93662],Bad,Bad,Softness-0.043465737253427505
2025-01-23,2025-01-23_10_25_25_(18956)_sardine_input.jpeg,(18956)_(2),2,[    0.94771     0.93662],Bad,Bad,Softness-0.05048906058073044
2025-01-23,2025-01-23_10_34_10_(19005)_sardine_input.jpeg,(19005)_(1),2,[    0.94074     0.96115],Bad,Bad,Softness-0.035714536905288696
2025-01-23,2025-01-23_10_34_10_(19005)_sardine_input.jpeg,(19005)_(2),2,[    0.94074     0.96115],Bad,Bad,Softness-0.15821361541748047
2025-01-23,2025-01-23_10_28_29_(18969)_sardine_input.jpeg,(18969)_(1),2,[    0.93704     0.94206],Bad,Bad,Softness-0.21143518388271332
2025-01-23,2025-01-23_10_28_29_(18969)_sardine_input.jpeg,(18969)_(2),2,[    0.93704     0.94206],Bad,Bad,Softness-0.20604607462882996
2025-01-23,2025-01-23_10_32_55_(18997)_sardine_input.jpeg,(18997)_(1),2,[    0.93803     0.94219],Bad,Bad,Softness-0.024914775043725967
2025-01-23,2025-01-23_10_32_55_(18997)_sardine_input.jpeg,(18997)_(2),2,[    0.93803     0.94219],Bad,Bad,Softness-0.026753704994916916
2025-01-23,2025-01-23_10_22_06_(18938)_sardine_input.jpeg,(18938)_(1),2,[    0.93116     0.91684],Bad,Bad,Softness-0.48623043298721313
2025-01-23,2025-01-23_10_22_06_(18938)_sardine_input.jpeg,(18938)_(2),2,[    0.93116     0.91684],Bad,Bad,Softness-0.13142941892147064
2025-01-23,2025-01-23_10_23_13_(18944)_sardine_input.jpeg,(18944)_(1),2,[    0.92585     0.95294],Bad,Bad,Softness-0.01798749715089798
2025-01-23,2025-01-23_10_23_13_(18944)_sardine_input.jpeg,(18944)_(2),2,[    0.92585     0.95294],Bad,Bad,Softness-0.4100976288318634
2025-01-23,2025-01-23_10_26_46_(18962)_sardine_input.jpeg,(18962)_(1),2,[    0.93694     0.92503],Bad,Bad,Softness-0.021209167316555977
2025-01-23,2025-01-23_10_26_46_(18962)_sardine_input.jpeg,(18962)_(2),2,[    0.93694     0.92503],Bad,Bad,Softness-0.042256295680999756
2025-01-23,2025-01-23_10_28_09_(18967)_sardine_input.jpeg,(18967)_(1),2,[    0.94263     0.94508],Bad,Bad,Softness-0.45316749811172485
2025-01-23,2025-01-23_10_28_09_(18967)_sardine_input.jpeg,(18967)_(2),2,[    0.94263     0.94508],Bad,Bad,Softness-0.03898194804787636
2025-01-23,2025-01-23_10_41_29_(19036)_sardine_input.jpeg,(19036)_(1),2,[    0.94061     0.93152],Bad,Bad,Softness-0.008946917951107025
2025-01-23,2025-01-23_10_41_29_(19036)_sardine_input.jpeg,(19036)_(2),2,[    0.94061     0.93152],Bad,Bad,Softness-0.007514940109103918
2025-01-23,2025-01-23_10_33_45_(19002)_sardine_input.jpeg,(19002)_(1),2,[    0.94295     0.94064],Bad,Bad,Softness-0.18241062760353088
2025-01-23,2025-01-23_10_33_45_(19002)_sardine_input.jpeg,(19002)_(2),2,[    0.94295     0.94064],Bad,Bad,Softness-0.11551106721162796
2025-01-23,2025-01-23_10_36_48_(19021)_sardine_input.jpeg,(19021)_(1),2,[    0.94109     0.93764],Good,Good,0.9003539
2025-01-23,2025-01-23_10_36_48_(19021)_sardine_input.jpeg,(19021)_(2),2,[    0.94109     0.93764],Good,Good,0.9139459
2025-01-23,2025-01-23_10_41_01_(19035)_sardine_input.jpeg,(19035)_(1),2,[    0.93591     0.94365],Good,Good,0.9533941
2025-01-23,2025-01-23_10_41_01_(19035)_sardine_input.jpeg,(19035)_(2),2,[    0.93591     0.94365],Good,Good,0.6810342
2025-01-23,2025-01-23_10_31_29_(18990)_sardine_input.jpeg,(18990)_(1),2,[    0.93468     0.94697],Good,Bad,Softness-0.07307907938957214
2025-01-23,2025-01-23_10_31_29_(18990)_sardine_input.jpeg,(18990)_(2),2,[    0.93468     0.94697],Good,Bad,Softness-0.20755814015865326
2025-01-23,2025-01-23_10_30_40_(18984)_sardine_input.jpeg,(18984)_(1),2,[    0.94528     0.93821],Good,Good,0.9560988
2025-01-23,2025-01-23_10_30_40_(18984)_sardine_input.jpeg,(18984)_(2),2,[    0.94528     0.93821],Good,Good,0.775545
2025-01-23,2025-01-23_10_31_12_(18988)_sardine_input.jpeg,(18988)_(1),2,[    0.92637     0.92192],Good,Good,0.805912
2025-01-23,2025-01-23_10_31_12_(18988)_sardine_input.jpeg,(18988)_(2),2,[    0.92637     0.92192],Good,Good,0.8190222
