date,filename,filename_id,actual_class,predicted_class,reason
2024-12-26,2024-12-26_09_27_20_(18160)_sardine_input.jpeg,(18160)_(2),Good,Good,
2024-12-26,2024-12-26_09_27_30_(18161)_sardine_input.jpeg,(18161)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_27_30_(18161)_sardine_input.jpeg,(18161)_(2),Good,Good,
2024-12-26,2024-12-26_09_27_45_(18162)_sardine_input.jpeg,(18162)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_27_45_(18162)_sardine_input.jpeg,(18162)_(2),Good,Good,
2024-12-26,2024-12-26_09_27_50_(18163)_sardine_input.jpeg,(18163)_(1),Good,Good,
2024-12-26,2024-12-26_09_27_50_(18163)_sardine_input.jpeg,(18163)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_28_01_(18164)_sardine_input.jpeg,(18164)_(1),Good,Good,
2024-12-26,2024-12-26_09_28_01_(18164)_sardine_input.jpeg,(18164)_(2),Good,Good,
2024-12-26,2024-12-26_09_28_10_(18165)_sardine_input.jpeg,(18165)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_28_10_(18165)_sardine_input.jpeg,(18165)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_28_24_(18166)_sardine_input.jpeg,(18166)_(1),Good,Good,
2024-12-26,2024-12-26_09_28_24_(18166)_sardine_input.jpeg,(18166)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_28_32_(18167)_sardine_input.jpeg,(18167)_(1),Good,Good,
2024-12-26,2024-12-26_09_28_32_(18167)_sardine_input.jpeg,(18167)_(2),Good,Good,
2024-12-26,2024-12-26_09_28_43_(18168)_sardine_input.jpeg,(18168)_(1),Good,Good,
2024-12-26,2024-12-26_09_28_43_(18168)_sardine_input.jpeg,(18168)_(2),Good,Good,
2024-12-26,2024-12-26_09_28_50_(18169)_sardine_input.jpeg,(18169)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_28_50_(18169)_sardine_input.jpeg,(18169)_(2),Good,Good,
2024-12-26,2024-12-26_09_29_03_(18170)_sardine_input.jpeg,(18170)_(1),Good,Good,
2024-12-26,2024-12-26_09_29_03_(18170)_sardine_input.jpeg,(18170)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_29_11_(18171)_sardine_input.jpeg,(18171)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_29_11_(18171)_sardine_input.jpeg,(18171)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_29_23_(18172)_sardine_input.jpeg,(18172)_(1),Good,Good,
2024-12-26,2024-12-26_09_29_23_(18172)_sardine_input.jpeg,(18172)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_30_27_(18173)_sardine_input.jpeg,(18173)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_30_27_(18173)_sardine_input.jpeg,(18173)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_30_39_(18174)_sardine_input.jpeg,(18174)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_30_39_(18174)_sardine_input.jpeg,(18174)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_30_47_(18175)_sardine_input.jpeg,(18175)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_30_47_(18175)_sardine_input.jpeg,(18175)_(2),Good,Good,
2024-12-26,2024-12-26_09_31_00_(18176)_sardine_input.jpeg,(18176)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_31_00_(18176)_sardine_input.jpeg,(18176)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_31_08_(18177)_sardine_input.jpeg,(18177)_(1),Good,Good,
2024-12-26,2024-12-26_09_31_08_(18177)_sardine_input.jpeg,(18177)_(2),Good,Good,
2024-12-26,2024-12-26_09_31_15_(18178)_sardine_input.jpeg,(18178)_(1),Good,Good,
2024-12-26,2024-12-26_09_31_15_(18178)_sardine_input.jpeg,(18178)_(2),Good,Good,
2024-12-26,2024-12-26_09_31_22_(18179)_sardine_input.jpeg,(18179)_(1),Good,Good,
2024-12-26,2024-12-26_09_31_22_(18179)_sardine_input.jpeg,(18179)_(2),Good,Good,
2024-12-26,2024-12-26_09_31_28_(18180)_sardine_input.jpeg,(18180)_(1),Good,Good,
2024-12-26,2024-12-26_09_31_28_(18180)_sardine_input.jpeg,(18180)_(2),Good,Good,
2024-12-26,2024-12-26_09_31_38_(18181)_sardine_input.jpeg,(18181)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_31_38_(18181)_sardine_input.jpeg,(18181)_(2),Good,Good,
2024-12-26,2024-12-26_09_31_46_(18182)_sardine_input.jpeg,(18182)_(1),Good,Good,
2024-12-26,2024-12-26_09_31_46_(18182)_sardine_input.jpeg,(18182)_(2),Good,Good,
2024-12-26,2024-12-26_09_31_52_(18183)_sardine_input.jpeg,(18183)_(1),Good,Good,
2024-12-26,2024-12-26_09_31_52_(18183)_sardine_input.jpeg,(18183)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_32_00_(18184)_sardine_input.jpeg,(18184)_(1),Good,Good,
2024-12-26,2024-12-26_09_32_00_(18184)_sardine_input.jpeg,(18184)_(2),Good,Good,
2024-12-26,2024-12-26_09_32_08_(18185)_sardine_input.jpeg,(18185)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_32_08_(18185)_sardine_input.jpeg,(18185)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_32_18_(18186)_sardine_input.jpeg,(18186)_(1),Good,Good,
2024-12-26,2024-12-26_09_32_18_(18186)_sardine_input.jpeg,(18186)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_32_26_(18187)_sardine_input.jpeg,(18187)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_32_26_(18187)_sardine_input.jpeg,(18187)_(2),Good,Good,
2024-12-26,2024-12-26_09_32_34_(18188)_sardine_input.jpeg,(18188)_(1),Good,Good,
2024-12-26,2024-12-26_09_32_34_(18188)_sardine_input.jpeg,(18188)_(2),Good,Good,
2024-12-26,2024-12-26_09_32_41_(18189)_sardine_input.jpeg,(18189)_(1),Good,Good,
2024-12-26,2024-12-26_09_32_41_(18189)_sardine_input.jpeg,(18189)_(2),Good,Good,
2024-12-26,2024-12-26_09_32_49_(18190)_sardine_input.jpeg,(18190)_(1),Good,Good,
2024-12-26,2024-12-26_09_32_49_(18190)_sardine_input.jpeg,(18190)_(2),Good,Good,
2024-12-26,2024-12-26_09_32_56_(18191)_sardine_input.jpeg,(18191)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_32_56_(18191)_sardine_input.jpeg,(18191)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_33_05_(18192)_sardine_input.jpeg,(18192)_(1),Good,Good,
2024-12-26,2024-12-26_09_33_05_(18192)_sardine_input.jpeg,(18192)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_33_14_(18193)_sardine_input.jpeg,(18193)_(1),Good,Good,
2024-12-26,2024-12-26_09_33_14_(18193)_sardine_input.jpeg,(18193)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_33_23_(18194)_sardine_input.jpeg,(18194)_(1),Good,Good,
2024-12-26,2024-12-26_09_33_23_(18194)_sardine_input.jpeg,(18194)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_33_30_(18195)_sardine_input.jpeg,(18195)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_33_30_(18195)_sardine_input.jpeg,(18195)_(2),Good,Good,
2024-12-26,2024-12-26_09_33_37_(18196)_sardine_input.jpeg,(18196)_(1),Good,Good,
2024-12-26,2024-12-26_09_33_37_(18196)_sardine_input.jpeg,(18196)_(2),Good,Good,
2024-12-26,2024-12-26_09_33_48_(18197)_sardine_input.jpeg,(18197)_(1),Good,Good,
2024-12-26,2024-12-26_09_33_48_(18197)_sardine_input.jpeg,(18197)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_33_59_(18198)_sardine_input.jpeg,(18198)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_33_59_(18198)_sardine_input.jpeg,(18198)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_34_09_(18199)_sardine_input.jpeg,(18199)_(1),Good,Good,
2024-12-26,2024-12-26_09_34_09_(18199)_sardine_input.jpeg,(18199)_(2),Good,Good,
2024-12-26,2024-12-26_09_34_18_(18200)_sardine_input.jpeg,(18200)_(1),Good,Good,
2024-12-26,2024-12-26_09_34_18_(18200)_sardine_input.jpeg,(18200)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_34_57_(18201)_sardine_input.jpeg,(18201)_(1),Good,Good,
2024-12-26,2024-12-26_09_34_57_(18201)_sardine_input.jpeg,(18201)_(2),Good,Good,
2024-12-26,2024-12-26_09_35_05_(18202)_sardine_input.jpeg,(18202)_(1),Good,Good,
2024-12-26,2024-12-26_09_35_05_(18202)_sardine_input.jpeg,(18202)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_35_14_(18203)_sardine_input.jpeg,(18203)_(1),Good,Good,
2024-12-26,2024-12-26_09_35_14_(18203)_sardine_input.jpeg,(18203)_(2),Good,Good,
2024-12-26,2024-12-26_09_35_23_(18204)_sardine_input.jpeg,(18204)_(1),Good,Good,
2024-12-26,2024-12-26_09_35_23_(18204)_sardine_input.jpeg,(18204)_(2),Good,Good,
2024-12-26,2024-12-26_09_35_31_(18205)_sardine_input.jpeg,(18205)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_35_31_(18205)_sardine_input.jpeg,(18205)_(2),Good,Bad,Softness
2024-12-26,2024-12-26_09_35_40_(18206)_sardine_input.jpeg,(18206)_(1),Good,Good,
2024-12-26,2024-12-26_09_35_40_(18206)_sardine_input.jpeg,(18206)_(2),Good,Good,
2024-12-26,2024-12-26_09_35_47_(18207)_sardine_input.jpeg,(18207)_(1),Good,Good,
2024-12-26,2024-12-26_09_35_47_(18207)_sardine_input.jpeg,(18207)_(2),Good,Good,
2024-12-26,2024-12-26_09_35_55_(18208)_sardine_input.jpeg,(18208)_(1),Good,Good,
2024-12-26,2024-12-26_09_35_55_(18208)_sardine_input.jpeg,(18208)_(2),Good,Good,
2024-12-26,2024-12-26_09_36_02_(18209)_sardine_input.jpeg,(18209)_(1),Good,Good,
2024-12-26,2024-12-26_09_36_02_(18209)_sardine_input.jpeg,(18209)_(2),Good,Good,
2024-12-26,2024-12-26_09_36_10_(18210)_sardine_input.jpeg,(18210)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_36_10_(18210)_sardine_input.jpeg,(18210)_(2),Good,Good,
2024-12-26,2024-12-26_09_36_19_(18211)_sardine_input.jpeg,(18211)_(1),Good,Bad,Softness
2024-12-26,2024-12-26_09_36_19_(18211)_sardine_input.jpeg,(18211)_(2),Good,Good,
2025-01-02,2025-01-02_10_58_48_(18489)_sardine_input.jpeg,(18489)_(1),Bad,Good,
2025-01-02,2025-01-02_10_58_48_(18489)_sardine_input.jpeg,(18489)_(2),Bad,Bad,Softness
2025-01-02,2025-01-02_11_00_55_(18502)_sardine_input.jpeg,(18502)_(1),Bad,Bad,Softness
2025-01-02,2025-01-02_11_00_55_(18502)_sardine_input.jpeg,(18502)_(2),Bad,Good,
2025-01-02,2025-01-02_11_01_26_(18505)_sardine_input.jpeg,(18505)_(1),Bad,Good,
2025-01-02,2025-01-02_11_01_26_(18505)_sardine_input.jpeg,(18505)_(2),Bad,Bad,Damaged
2025-01-02,2025-01-02_11_02_25_(18511)_sardine_input.jpeg,(18511)_(1),Bad,Bad,Softness
2025-01-02,2025-01-02_11_02_25_(18511)_sardine_input.jpeg,(18511)_(2),Bad,Good,
2025-01-02,2025-01-02_11_02_36_(18512)_sardine_input.jpeg,(18512)_(1),Bad,Bad,Softness
2025-01-02,2025-01-02_11_02_36_(18512)_sardine_input.jpeg,(18512)_(2),Bad,Bad,Softness
2025-01-02,2025-01-02_11_03_00_(18514)_sardine_input.jpeg,(18514)_(1),Bad,Bad,Softness
2025-01-02,2025-01-02_11_03_00_(18514)_sardine_input.jpeg,(18514)_(2),Bad,Bad,Softness
2025-01-02,2025-01-02_11_04_40_(18524)_sardine_input.jpeg,(18524)_(1),Bad,Bad,Softness
2025-01-02,2025-01-02_11_04_40_(18524)_sardine_input.jpeg,(18524)_(2),Bad,Bad,Softness
2025-01-02,2025-01-02_11_05_59_(18532)_sardine_input.jpeg,(18532)_(1),Bad,Bad,Softness
2025-01-02,2025-01-02_11_05_59_(18532)_sardine_input.jpeg,(18532)_(2),Bad,Good,
2025-01-02,2025-01-02_10_57_48_(18482)_sardine_input.jpeg,(18482)_(1),Good,Good,
2025-01-02,2025-01-02_10_57_48_(18482)_sardine_input.jpeg,(18482)_(2),Good,Bad,Softness
2025-01-02,2025-01-02_10_58_01_(18483)_sardine_input.jpeg,(18483)_(1),Good,Good,
2025-01-02,2025-01-02_10_58_01_(18483)_sardine_input.jpeg,(18483)_(2),Good,Good,
2025-01-02,2025-01-02_10_58_09_(18484)_sardine_input.jpeg,(18484)_(1),Good,Good,
2025-01-02,2025-01-02_10_58_09_(18484)_sardine_input.jpeg,(18484)_(2),Good,Bad,Softness
2025-01-02,2025-01-02_10_58_18_(18485)_sardine_input.jpeg,(18485)_(1),Good,Bad,Damaged
2025-01-02,2025-01-02_10_58_18_(18485)_sardine_input.jpeg,(18485)_(2),Good,Bad,Damaged
2025-01-02,2025-01-02_10_58_25_(18486)_sardine_input.jpeg,(18486)_(1),Good,Good,
2025-01-02,2025-01-02_10_58_25_(18486)_sardine_input.jpeg,(18486)_(2),Good,Good,
2025-01-02,2025-01-02_10_58_33_(18487)_sardine_input.jpeg,(18487)_(1),Good,Good,
2025-01-02,2025-01-02_10_58_33_(18487)_sardine_input.jpeg,(18487)_(2),Good,Good,
2025-01-02,2025-01-02_10_58_43_(18488)_sardine_input.jpeg,(18488)_(1),Good,Good,
2025-01-02,2025-01-02_10_58_43_(18488)_sardine_input.jpeg,(18488)_(2),Good,Good,
2025-01-02,2025-01-02_10_58_57_(18490)_sardine_input.jpeg,(18490)_(1),Good,Good,
2025-01-02,2025-01-02_10_58_57_(18490)_sardine_input.jpeg,(18490)_(2),Good,Good,
2025-01-02,2025-01-02_10_59_06_(18491)_sardine_input.jpeg,(18491)_(1),Good,Good,
2025-01-02,2025-01-02_10_59_06_(18491)_sardine_input.jpeg,(18491)_(2),Good,Good,
2025-01-02,2025-01-02_10_59_13_(18492)_sardine_input.jpeg,(18492)_(1),Good,Bad,Softness
2025-01-02,2025-01-02_10_59_13_(18492)_sardine_input.jpeg,(18492)_(2),Good,Good,
2025-01-02,2025-01-02_10_59_26_(18493)_sardine_input.jpeg,(18493)_(1),Good,Good,
2025-01-02,2025-01-02_10_59_26_(18493)_sardine_input.jpeg,(18493)_(2),Good,Bad,Damaged
2025-01-02,2025-01-02_10_59_36_(18494)_sardine_input.jpeg,(18494)_(1),Good,Good,
2025-01-02,2025-01-02_10_59_36_(18494)_sardine_input.jpeg,(18494)_(2),Good,Bad,Softness
2025-01-02,2025-01-02_10_59_45_(18495)_sardine_input.jpeg,(18495)_(1),Good,Bad,Softness
2025-01-02,2025-01-02_10_59_45_(18495)_sardine_input.jpeg,(18495)_(2),Good,Good,
2025-01-02,2025-01-02_10_59_52_(18496)_sardine_input.jpeg,(18496)_(1),Good,Good,
2025-01-02,2025-01-02_10_59_52_(18496)_sardine_input.jpeg,(18496)_(2),Good,Good,
2025-01-02,2025-01-02_11_00_01_(18497)_sardine_input.jpeg,(18497)_(1),Good,Bad,Softness
2025-01-02,2025-01-02_11_00_01_(18497)_sardine_input.jpeg,(18497)_(2),Good,Good,
2025-01-02,2025-01-02_11_00_18_(18498)_sardine_input.jpeg,(18498)_(1),Good,Good,
2025-01-02,2025-01-02_11_00_18_(18498)_sardine_input.jpeg,(18498)_(2),Good,Good,
2025-01-02,2025-01-02_11_00_25_(18499)_sardine_input.jpeg,(18499)_(1),Good,Good,
2025-01-02,2025-01-02_11_00_25_(18499)_sardine_input.jpeg,(18499)_(2),Good,Good,
2025-01-02,2025-01-02_11_00_38_(18500)_sardine_input.jpeg,(18500)_(1),Good,Good,
2025-01-02,2025-01-02_11_00_38_(18500)_sardine_input.jpeg,(18500)_(2),Good,Good,
2025-01-02,2025-01-02_11_00_48_(18501)_sardine_input.jpeg,(18501)_(1),Good,Good,
2025-01-02,2025-01-02_11_00_48_(18501)_sardine_input.jpeg,(18501)_(2),Good,Good,
2025-01-02,2025-01-02_11_01_04_(18503)_sardine_input.jpeg,(18503)_(1),Good,Good,
2025-01-02,2025-01-02_11_01_04_(18503)_sardine_input.jpeg,(18503)_(2),Good,Good,
2025-01-02,2025-01-02_11_01_13_(18504)_sardine_input.jpeg,(18504)_(1),Good,Good,
2025-01-02,2025-01-02_11_01_13_(18504)_sardine_input.jpeg,(18504)_(2),Good,Good,
2025-01-02,2025-01-02_11_01_36_(18506)_sardine_input.jpeg,(18506)_(1),Good,Bad,Softness
2025-01-02,2025-01-02_11_01_36_(18506)_sardine_input.jpeg,(18506)_(2),Good,Good,
2025-01-02,2025-01-02_11_01_46_(18507)_sardine_input.jpeg,(18507)_(1),Good,Good,
2025-01-02,2025-01-02_11_01_46_(18507)_sardine_input.jpeg,(18507)_(2),Good,Good,
2025-01-02,2025-01-02_11_01_53_(18508)_sardine_input.jpeg,(18508)_(1),Good,Good,
2025-01-02,2025-01-02_11_01_53_(18508)_sardine_input.jpeg,(18508)_(2),Good,Good,
2025-01-02,2025-01-02_11_02_00_(18509)_sardine_input.jpeg,(18509)_(1),Good,Good,
2025-01-02,2025-01-02_11_02_00_(18509)_sardine_input.jpeg,(18509)_(2),Good,Bad,Damaged
2025-01-02,2025-01-02_11_02_11_(18510)_sardine_input.jpeg,(18510)_(1),Good,Good,
2025-01-02,2025-01-02_11_02_11_(18510)_sardine_input.jpeg,(18510)_(2),Good,Good,
2025-01-02,2025-01-02_11_02_48_(18513)_sardine_input.jpeg,(18513)_(1),Good,Bad,Softness
2025-01-02,2025-01-02_11_02_48_(18513)_sardine_input.jpeg,(18513)_(2),Good,Good,
2025-01-02,2025-01-02_11_03_10_(18515)_sardine_input.jpeg,(18515)_(1),Good,Good,
2025-01-02,2025-01-02_11_03_10_(18515)_sardine_input.jpeg,(18515)_(2),Good,Bad,Softness
2025-01-02,2025-01-02_11_03_21_(18516)_sardine_input.jpeg,(18516)_(1),Good,Good,
2025-01-02,2025-01-02_11_03_21_(18516)_sardine_input.jpeg,(18516)_(2),Good,Good,
2025-01-02,2025-01-02_11_03_27_(18517)_sardine_input.jpeg,(18517)_(1),Good,Good,
2025-01-02,2025-01-02_11_03_27_(18517)_sardine_input.jpeg,(18517)_(2),Good,Good,
2025-01-02,2025-01-02_11_03_39_(18518)_sardine_input.jpeg,(18518)_(1),Good,Good,
2025-01-02,2025-01-02_11_03_39_(18518)_sardine_input.jpeg,(18518)_(2),Good,Good,
2025-01-02,2025-01-02_11_03_49_(18519)_sardine_input.jpeg,(18519)_(1),Good,Good,
2025-01-02,2025-01-02_11_03_49_(18519)_sardine_input.jpeg,(18519)_(2),Good,Good,
2025-01-02,2025-01-02_11_03_58_(18520)_sardine_input.jpeg,(18520)_(1),Good,Good,
2025-01-02,2025-01-02_11_03_58_(18520)_sardine_input.jpeg,(18520)_(2),Good,Bad,Softness
2025-01-02,2025-01-02_11_04_11_(18521)_sardine_input.jpeg,(18521)_(1),Good,Good,
2025-01-02,2025-01-02_11_04_11_(18521)_sardine_input.jpeg,(18521)_(2),Good,Good,
2025-01-02,2025-01-02_11_04_19_(18522)_sardine_input.jpeg,(18522)_(1),Good,Good,
2025-01-02,2025-01-02_11_04_19_(18522)_sardine_input.jpeg,(18522)_(2),Good,Good,
2025-01-02,2025-01-02_11_04_29_(18523)_sardine_input.jpeg,(18523)_(1),Good,Good,
2025-01-02,2025-01-02_11_04_29_(18523)_sardine_input.jpeg,(18523)_(2),Good,Good,
2025-01-02,2025-01-02_11_04_52_(18525)_sardine_input.jpeg,(18525)_(1),Good,Good,
2025-01-02,2025-01-02_11_04_52_(18525)_sardine_input.jpeg,(18525)_(2),Good,Good,
2025-01-02,2025-01-02_11_05_02_(18526)_sardine_input.jpeg,(18526)_(1),Good,Good,
2025-01-02,2025-01-02_11_05_02_(18526)_sardine_input.jpeg,(18526)_(2),Good,Good,
2025-01-02,2025-01-02_11_05_10_(18527)_sardine_input.jpeg,(18527)_(1),Good,Good,
2025-01-02,2025-01-02_11_05_10_(18527)_sardine_input.jpeg,(18527)_(2),Good,Good,
2025-01-02,2025-01-02_11_05_22_(18528)_sardine_input.jpeg,(18528)_(1),Good,Good,
2025-01-02,2025-01-02_11_05_22_(18528)_sardine_input.jpeg,(18528)_(2),Good,Bad,Damaged
2025-01-02,2025-01-02_11_05_31_(18529)_sardine_input.jpeg,(18529)_(1),Good,Bad,Softness
2025-01-02,2025-01-02_11_05_31_(18529)_sardine_input.jpeg,(18529)_(2),Good,Good,
2025-01-02,2025-01-02_11_05_42_(18530)_sardine_input.jpeg,(18530)_(1),Good,Good,
2025-01-02,2025-01-02_11_05_42_(18530)_sardine_input.jpeg,(18530)_(2),Good,Good,
2025-01-02,2025-01-02_11_05_42_(18530)_sardine_input.jpeg,(18530)_(3),Good,Bad,Softness
2025-01-02,2025-01-02_11_05_50_(18531)_sardine_input.jpeg,(18531)_(1),Good,Good,
2025-01-02,2025-01-02_11_05_50_(18531)_sardine_input.jpeg,(18531)_(2),Good,Good,
2025-01-02,2025-01-02_11_06_10_(18533)_sardine_input.jpeg,(18533)_(1),Good,Bad,Softness
2025-01-02,2025-01-02_11_06_10_(18533)_sardine_input.jpeg,(18533)_(2),Good,Good,
2025-01-02,2025-01-02_11_06_20_(18534)_sardine_input.jpeg,(18534)_(1),Good,Good,
2025-01-02,2025-01-02_11_06_20_(18534)_sardine_input.jpeg,(18534)_(2),Good,Bad,Softness
2025-01-02,2025-01-02_11_06_32_(18535)_sardine_input.jpeg,(18535)_(1),Good,Good,
2025-01-02,2025-01-02_11_06_32_(18535)_sardine_input.jpeg,(18535)_(2),Good,Good,
2025-01-02,2025-01-02_11_06_43_(18536)_sardine_input.jpeg,(18536)_(1),Good,Good,
2025-01-02,2025-01-02_11_06_43_(18536)_sardine_input.jpeg,(18536)_(2),Good,Good,
2025-01-21,2025-01-21_10_19_45_(18782)_sardine_input.jpeg,(18782)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_10_19_45_(18782)_sardine_input.jpeg,(18782)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_19_56_(18783)_sardine_input.jpeg,(18783)_(1),Bad,Good,
2025-01-21,2025-01-21_10_19_56_(18783)_sardine_input.jpeg,(18783)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_20_13_(18784)_sardine_input.jpeg,(18784)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_10_20_13_(18784)_sardine_input.jpeg,(18784)_(2),Bad,Good,
2025-01-21,2025-01-21_10_20_28_(18785)_sardine_input.jpeg,(18785)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_10_20_28_(18785)_sardine_input.jpeg,(18785)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_20_44_(18786)_sardine_input.jpeg,(18786)_(1),Bad,Good,
2025-01-21,2025-01-21_10_20_44_(18786)_sardine_input.jpeg,(18786)_(2),Bad,Good,
2025-01-21,2025-01-21_10_21_03_(18787)_sardine_input.jpeg,(18787)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_10_21_03_(18787)_sardine_input.jpeg,(18787)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_21_13_(18788)_sardine_input.jpeg,(18788)_(1),Bad,Bad,Damaged
2025-01-21,2025-01-21_10_21_13_(18788)_sardine_input.jpeg,(18788)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_21_25_(18789)_sardine_input.jpeg,(18789)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_10_21_25_(18789)_sardine_input.jpeg,(18789)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_21_44_(18790)_sardine_input.jpeg,(18790)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_10_21_44_(18790)_sardine_input.jpeg,(18790)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_30_00_(18831)_sardine_input.jpeg,(18831)_(1),Bad,Good,
2025-01-21,2025-01-21_10_30_00_(18831)_sardine_input.jpeg,(18831)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_30_13_(18832)_sardine_input.jpeg,(18832)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_10_30_13_(18832)_sardine_input.jpeg,(18832)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_30_24_(18833)_sardine_input.jpeg,(18833)_(1),Bad,Good,
2025-01-21,2025-01-21_10_30_24_(18833)_sardine_input.jpeg,(18833)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_39_47_(18854)_sardine_input.jpeg,(18854)_(1),Bad,Good,
2025-01-21,2025-01-21_10_39_47_(18854)_sardine_input.jpeg,(18854)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_39_58_(18855)_sardine_input.jpeg,(18855)_(1),Bad,Good,
2025-01-21,2025-01-21_10_39_58_(18855)_sardine_input.jpeg,(18855)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_40_11_(18856)_sardine_input.jpeg,(18856)_(1),Bad,Good,
2025-01-21,2025-01-21_10_40_11_(18856)_sardine_input.jpeg,(18856)_(2),Bad,Good,
2025-01-21,2025-01-21_10_40_22_(18857)_sardine_input.jpeg,(18857)_(1),Bad,Good,
2025-01-21,2025-01-21_10_40_22_(18857)_sardine_input.jpeg,(18857)_(2),Bad,Good,
2025-01-21,2025-01-21_10_40_34_(18858)_sardine_input.jpeg,(18858)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_10_40_34_(18858)_sardine_input.jpeg,(18858)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_40_47_(18859)_sardine_input.jpeg,(18859)_(1),Bad,Good,
2025-01-21,2025-01-21_10_40_47_(18859)_sardine_input.jpeg,(18859)_(2),Bad,Good,
2025-01-21,2025-01-21_10_40_58_(18860)_sardine_input.jpeg,(18860)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_10_40_58_(18860)_sardine_input.jpeg,(18860)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_41_08_(18861)_sardine_input.jpeg,(18861)_(1),Bad,Good,
2025-01-21,2025-01-21_10_41_08_(18861)_sardine_input.jpeg,(18861)_(2),Bad,Good,
2025-01-21,2025-01-21_10_41_20_(18862)_sardine_input.jpeg,(18862)_(1),Bad,Good,
2025-01-21,2025-01-21_10_41_20_(18862)_sardine_input.jpeg,(18862)_(2),Bad,Good,
2025-01-21,2025-01-21_10_41_29_(18863)_sardine_input.jpeg,(18863)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_10_41_29_(18863)_sardine_input.jpeg,(18863)_(2),Bad,Good,
2025-01-21,2025-01-21_10_41_40_(18864)_sardine_input.jpeg,(18864)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_10_41_40_(18864)_sardine_input.jpeg,(18864)_(2),Bad,Good,
2025-01-21,2025-01-21_10_41_50_(18865)_sardine_input.jpeg,(18865)_(1),Bad,Good,
2025-01-21,2025-01-21_10_41_50_(18865)_sardine_input.jpeg,(18865)_(2),Bad,Good,
2025-01-21,2025-01-21_10_42_02_(18866)_sardine_input.jpeg,(18866)_(1),Bad,Good,
2025-01-21,2025-01-21_10_42_02_(18866)_sardine_input.jpeg,(18866)_(2),Bad,Good,
2025-01-21,2025-01-21_10_42_14_(18867)_sardine_input.jpeg,(18867)_(1),Bad,Bad,Softness
