,filename,filename_id,actual_class,predicted_class,reason
392,2025-01-23_10_31_12_(18988)_sardine_input.jpeg,2025-01-23_10_31_12_(18988)_sardine_input_(1).jpeg,Good,Good,
393,2025-01-23_10_31_12_(18988)_sardine_input.jpeg,2025-01-23_10_31_12_(18988)_sardine_input_(2).jpeg,Good,Good,
394,2025-01-23_10_24_20_(18951)_sardine_input.jpeg,2025-01-23_10_24_20_(18951)_sardine_input_(1).jpeg,Good,Good,
395,2025-01-23_10_24_20_(18951)_sardine_input.jpeg,2025-01-23_10_24_20_(18951)_sardine_input_(2).jpeg,Good,Good,
396,2025-01-23_10_39_03_(19023)_sardine_input.jpeg,2025-01-23_10_39_03_(19023)_sardine_input_(1).jpeg,Good,Good,
397,2025-01-23_10_39_03_(19023)_sardine_input.jpeg,2025-01-23_10_39_03_(19023)_sardine_input_(2).jpeg,Good,Good,
398,2025-01-23_10_23_52_(18948)_sardine_input.jpeg,2025-01-23_10_23_52_(18948)_sardine_input_(1).jpeg,Good,Good,
399,2025-01-23_10_23_52_(18948)_sardine_input.jpeg,2025-01-23_10_23_52_(18948)_sardine_input_(2).jpeg,Good,Good,
400,2025-01-23_10_35_14_(19012)_sardine_input.jpeg,2025-01-23_10_35_14_(19012)_sardine_input_(1).jpeg,Good,Good,
401,2025-01-23_10_35_14_(19012)_sardine_input.jpeg,2025-01-23_10_35_14_(19012)_sardine_input_(2).jpeg,Good,Good,
402,2025-01-23_10_24_00_(18949)_sardine_input.jpeg,2025-01-23_10_24_00_(18949)_sardine_input_(1).jpeg,Good,Good,
403,2025-01-23_10_24_00_(18949)_sardine_input.jpeg,2025-01-23_10_24_00_(18949)_sardine_input_(2).jpeg,Good,Bad,Softness
404,2025-01-23_10_24_36_(18953)_sardine_input.jpeg,2025-01-23_10_24_36_(18953)_sardine_input_(1).jpeg,Good,Good,
405,2025-01-23_10_24_36_(18953)_sardine_input.jpeg,2025-01-23_10_24_36_(18953)_sardine_input_(2).jpeg,Good,Bad,Softness
406,2025-01-23_10_39_12_(19024)_sardine_input.jpeg,2025-01-23_10_39_12_(19024)_sardine_input_(1).jpeg,Good,Good,
407,2025-01-23_10_39_12_(19024)_sardine_input.jpeg,2025-01-23_10_39_12_(19024)_sardine_input_(2).jpeg,Good,Good,
408,2025-01-23_10_30_50_(18985)_sardine_input.jpeg,2025-01-23_10_30_50_(18985)_sardine_input_(1).jpeg,Good,Good,
409,2025-01-23_10_30_50_(18985)_sardine_input.jpeg,2025-01-23_10_30_50_(18985)_sardine_input_(2).jpeg,Good,Good,
410,2025-01-23_10_42_38_(19043)_sardine_input.jpeg,2025-01-23_10_42_38_(19043)_sardine_input_(1).jpeg,Good,Good,
411,2025-01-23_10_42_38_(19043)_sardine_input.jpeg,2025-01-23_10_42_38_(19043)_sardine_input_(2).jpeg,Good,Good,
412,2025-01-23_10_30_40_(18984)_sardine_input.jpeg,2025-01-23_10_30_40_(18984)_sardine_input_(1).jpeg,Good,Good,
413,2025-01-23_10_30_40_(18984)_sardine_input.jpeg,2025-01-23_10_30_40_(18984)_sardine_input_(2).jpeg,Good,Good,
414,2025-01-23_10_40_55_(19034)_sardine_input.jpeg,2025-01-23_10_40_55_(19034)_sardine_input_(1).jpeg,Good,Good,
415,2025-01-23_10_40_55_(19034)_sardine_input.jpeg,2025-01-23_10_40_55_(19034)_sardine_input_(2).jpeg,Good,Good,
416,2025-01-23_10_42_54_(19045)_sardine_input.jpeg,2025-01-23_10_42_54_(19045)_sardine_input_(1).jpeg,Good,Good,
417,2025-01-23_10_42_54_(19045)_sardine_input.jpeg,2025-01-23_10_42_54_(19045)_sardine_input_(2).jpeg,Good,Good,
418,2025-01-23_10_30_15_(18981)_sardine_input.jpeg,2025-01-23_10_30_15_(18981)_sardine_input_(1).jpeg,Good,Good,
419,2025-01-23_10_30_15_(18981)_sardine_input.jpeg,2025-01-23_10_30_15_(18981)_sardine_input_(2).jpeg,Good,Good,
420,2025-01-23_10_31_05_(18987)_sardine_input.jpeg,2025-01-23_10_31_05_(18987)_sardine_input_(1).jpeg,Good,Good,
421,2025-01-23_10_31_05_(18987)_sardine_input.jpeg,2025-01-23_10_31_05_(18987)_sardine_input_(2).jpeg,Good,Good,
422,2025-01-23_10_36_04_(19016)_sardine_input.jpeg,2025-01-23_10_36_04_(19016)_sardine_input_(1).jpeg,Good,Good,
423,2025-01-23_10_36_04_(19016)_sardine_input.jpeg,2025-01-23_10_36_04_(19016)_sardine_input_(2).jpeg,Good,Good,
424,2025-01-23_10_19_57_(18931)_sardine_input.jpeg,2025-01-23_10_19_57_(18931)_sardine_input_(1).jpeg,Good,Good,
425,2025-01-23_10_19_57_(18931)_sardine_input.jpeg,2025-01-23_10_19_57_(18931)_sardine_input_(2).jpeg,Good,Good,
426,2025-01-23_10_34_21_(19006)_sardine_input.jpeg,2025-01-23_10_34_21_(19006)_sardine_input_(1).jpeg,Good,Good,
427,2025-01-23_10_34_21_(19006)_sardine_input.jpeg,2025-01-23_10_34_21_(19006)_sardine_input_(2).jpeg,Good,Bad,Softness
428,2025-01-23_10_23_44_(18947)_sardine_input.jpeg,2025-01-23_10_23_44_(18947)_sardine_input_(1).jpeg,Good,Good,
429,2025-01-23_10_23_44_(18947)_sardine_input.jpeg,2025-01-23_10_23_44_(18947)_sardine_input_(2).jpeg,Good,Bad,Softness
430,2025-01-23_10_29_38_(18977)_sardine_input.jpeg,2025-01-23_10_29_38_(18977)_sardine_input_(1).jpeg,Good,Good,
431,2025-01-23_10_29_38_(18977)_sardine_input.jpeg,2025-01-23_10_29_38_(18977)_sardine_input_(2).jpeg,Good,Good,
432,2025-01-23_10_35_23_(19013)_sardine_input.jpeg,2025-01-23_10_35_23_(19013)_sardine_input_(1).jpeg,Good,Bad,Softness
433,2025-01-23_10_35_23_(19013)_sardine_input.jpeg,2025-01-23_10_35_23_(19013)_sardine_input_(2).jpeg,Good,Good,
434,2025-01-23_10_40_39_(19032)_sardine_input.jpeg,2025-01-23_10_40_39_(19032)_sardine_input_(1).jpeg,Good,Good,
435,2025-01-23_10_40_39_(19032)_sardine_input.jpeg,2025-01-23_10_40_39_(19032)_sardine_input_(2).jpeg,Good,Bad,Damaged
436,2025-01-23_10_39_57_(19030)_sardine_input.jpeg,2025-01-23_10_39_57_(19030)_sardine_input_(1).jpeg,Good,Good,
437,2025-01-23_10_39_57_(19030)_sardine_input.jpeg,2025-01-23_10_39_57_(19030)_sardine_input_(2).jpeg,Good,Good,
438,2025-01-23_10_36_13_(19017)_sardine_input.jpeg,2025-01-23_10_36_13_(19017)_sardine_input_(1).jpeg,Good,Good,
439,2025-01-23_10_36_13_(19017)_sardine_input.jpeg,2025-01-23_10_36_13_(19017)_sardine_input_(2).jpeg,Good,Good,
440,2025-01-23_10_39_40_(19028)_sardine_input.jpeg,2025-01-23_10_39_40_(19028)_sardine_input_(1).jpeg,Good,Bad,Damaged
441,2025-01-23_10_39_40_(19028)_sardine_input.jpeg,2025-01-23_10_39_40_(19028)_sardine_input_(2).jpeg,Good,Good,
442,2025-01-23_10_29_13_(18974)_sardine_input.jpeg,2025-01-23_10_29_13_(18974)_sardine_input_(1).jpeg,Good,Good,
443,2025-01-23_10_29_13_(18974)_sardine_input.jpeg,2025-01-23_10_29_13_(18974)_sardine_input_(2).jpeg,Good,Good,
444,2025-01-23_10_34_36_(19008)_sardine_input.jpeg,2025-01-23_10_34_36_(19008)_sardine_input_(1).jpeg,Good,Good,
445,2025-01-23_10_34_36_(19008)_sardine_input.jpeg,2025-01-23_10_34_36_(19008)_sardine_input_(2).jpeg,Good,Good,
446,2025-01-23_10_21_12_(18935)_sardine_input.jpeg,2025-01-23_10_21_12_(18935)_sardine_input_(1).jpeg,Good,Good,
447,2025-01-23_10_21_12_(18935)_sardine_input.jpeg,2025-01-23_10_21_12_(18935)_sardine_input_(2).jpeg,Good,Good,
448,2025-01-23_10_20_13_(18932)_sardine_input.jpeg,2025-01-23_10_20_13_(18932)_sardine_input_(1).jpeg,Good,Good,
449,2025-01-23_10_20_13_(18932)_sardine_input.jpeg,2025-01-23_10_20_13_(18932)_sardine_input_(2).jpeg,Good,Good,
450,2025-01-23_10_22_06_(18938)_sardine_input.jpeg,2025-01-23_10_22_06_(18938)_sardine_input_(1).jpeg,Bad,Good,
451,2025-01-23_10_22_06_(18938)_sardine_input.jpeg,2025-01-23_10_22_06_(18938)_sardine_input_(2).jpeg,Bad,Bad,Softness
452,2025-01-23_10_21_52_(18937)_sardine_input.jpeg,2025-01-23_10_21_52_(18937)_sardine_input_(1).jpeg,Bad,Bad,Softness
453,2025-01-23_10_21_52_(18937)_sardine_input.jpeg,2025-01-23_10_21_52_(18937)_sardine_input_(2).jpeg,Bad,Bad,Softness
454,2025-01-23_10_22_25_(18940)_sardine_input.jpeg,2025-01-23_10_22_25_(18940)_sardine_input_(1).jpeg,Bad,Bad,Softness
455,2025-01-23_10_22_25_(18940)_sardine_input.jpeg,2025-01-23_10_22_25_(18940)_sardine_input_(2).jpeg,Bad,Bad,Softness
456,2025-01-23_10_22_17_(18939)_sardine_input.jpeg,2025-01-23_10_22_17_(18939)_sardine_input_(1).jpeg,Bad,Good,
457,2025-01-23_10_22_17_(18939)_sardine_input.jpeg,2025-01-23_10_22_17_(18939)_sardine_input_(2).jpeg,Bad,Bad,Softness
458,2025-01-23_10_21_35_(18936)_sardine_input.jpeg,2025-01-23_10_21_35_(18936)_sardine_input_(1).jpeg,Bad,Bad,Softness
459,2025-01-23_10_21_35_(18936)_sardine_input.jpeg,2025-01-23_10_21_35_(18936)_sardine_input_(2).jpeg,Bad,Bad,Softness
460,2025-01-23_10_22_49_(18942)_sardine_input.jpeg,2025-01-23_10_22_49_(18942)_sardine_input_(1).jpeg,Bad,Bad,Softness
461,2025-01-23_10_22_49_(18942)_sardine_input.jpeg,2025-01-23_10_22_49_(18942)_sardine_input_(2).jpeg,Bad,Bad,Softness
462,2025-01-23_10_41_38_(19037)_sardine_input.jpeg,2025-01-23_10_41_38_(19037)_sardine_input_(1).jpeg,Bad,Bad,Softness
463,2025-01-23_10_41_38_(19037)_sardine_input.jpeg,2025-01-23_10_41_38_(19037)_sardine_input_(2).jpeg,Bad,Good,
464,2025-01-23_10_28_09_(18967)_sardine_input.jpeg,2025-01-23_10_28_09_(18967)_sardine_input_(1).jpeg,Bad,Good,
465,2025-01-23_10_28_09_(18967)_sardine_input.jpeg,2025-01-23_10_28_09_(18967)_sardine_input_(2).jpeg,Bad,Bad,Softness
466,2025-01-23_10_23_02_(18943)_sardine_input.jpeg,2025-01-23_10_23_02_(18943)_sardine_input_(1).jpeg,Bad,Bad,Softness
467,2025-01-23_10_23_02_(18943)_sardine_input.jpeg,2025-01-23_10_23_02_(18943)_sardine_input_(2).jpeg,Bad,Bad,Softness
468,2025-01-23_10_32_47_(18996)_sardine_input.jpeg,2025-01-23_10_32_47_(18996)_sardine_input_(1).jpeg,Bad,Bad,Softness
469,2025-01-23_10_32_47_(18996)_sardine_input.jpeg,2025-01-23_10_32_47_(18996)_sardine_input_(2).jpeg,Bad,Bad,Softness
470,2025-01-23_10_33_54_(19003)_sardine_input.jpeg,2025-01-23_10_33_54_(19003)_sardine_input_(1).jpeg,Bad,Bad,Softness
471,2025-01-23_10_33_54_(19003)_sardine_input.jpeg,2025-01-23_10_33_54_(19003)_sardine_input_(2).jpeg,Bad,Bad,Softness
472,2025-01-23_10_26_37_(18961)_sardine_input.jpeg,2025-01-23_10_26_37_(18961)_sardine_input_(1).jpeg,Bad,Bad,Softness
473,2025-01-23_10_26_37_(18961)_sardine_input.jpeg,2025-01-23_10_26_37_(18961)_sardine_input_(2).jpeg,Bad,Bad,Softness
474,2025-01-23_10_25_25_(18956)_sardine_input.jpeg,2025-01-23_10_25_25_(18956)_sardine_input_(1).jpeg,Bad,Bad,Softness
475,2025-01-23_10_25_25_(18956)_sardine_input.jpeg,2025-01-23_10_25_25_(18956)_sardine_input_(2).jpeg,Bad,Bad,Softness
476,2025-01-23_10_42_30_(19042)_sardine_input.jpeg,2025-01-23_10_42_30_(19042)_sardine_input_(1).jpeg,Bad,Bad,Softness
477,2025-01-23_10_42_30_(19042)_sardine_input.jpeg,2025-01-23_10_42_30_(19042)_sardine_input_(2).jpeg,Bad,Bad,Softness
478,2025-01-23_10_27_40_(18964)_sardine_input.jpeg,2025-01-23_10_27_40_(18964)_sardine_input_(1).jpeg,Bad,Bad,Damaged
479,2025-01-23_10_27_40_(18964)_sardine_input.jpeg,2025-01-23_10_27_40_(18964)_sardine_input_(2).jpeg,Bad,Good,
480,2025-01-23_10_31_58_(18992)_sardine_input.jpeg,2025-01-23_10_31_58_(18992)_sardine_input_(1).jpeg,Bad,Bad,Softness
481,2025-01-23_10_31_58_(18992)_sardine_input.jpeg,2025-01-23_10_31_58_(18992)_sardine_input_(2).jpeg,Bad,Bad,Softness
482,2025-01-23_10_23_36_(18946)_sardine_input.jpeg,2025-01-23_10_23_36_(18946)_sardine_input_(1).jpeg,Bad,Bad,Softness
483,2025-01-23_10_23_36_(18946)_sardine_input.jpeg,2025-01-23_10_23_36_(18946)_sardine_input_(2).jpeg,Bad,Bad,Softness
484,2025-01-23_10_34_02_(19004)_sardine_input.jpeg,2025-01-23_10_34_02_(19004)_sardine_input_(1).jpeg,Bad,Bad,Softness
485,2025-01-23_10_34_02_(19004)_sardine_input.jpeg,2025-01-23_10_34_02_(19004)_sardine_input_(2).jpeg,Bad,Bad,Softness
486,2025-01-23_10_23_25_(18945)_sardine_input.jpeg,2025-01-23_10_23_25_(18945)_sardine_input_(1).jpeg,Bad,Bad,Softness
487,2025-01-23_10_23_25_(18945)_sardine_input.jpeg,2025-01-23_10_23_25_(18945)_sardine_input_(2).jpeg,Bad,Bad,Softness
488,2025-01-23_10_32_27_(18994)_sardine_input.jpeg,2025-01-23_10_32_27_(18994)_sardine_input_(1).jpeg,Bad,Good,
489,2025-01-23_10_32_27_(18994)_sardine_input.jpeg,2025-01-23_10_32_27_(18994)_sardine_input_(2).jpeg,Bad,Bad,Softness
490,2025-01-23_10_28_56_(18972)_sardine_input.jpeg,2025-01-23_10_28_56_(18972)_sardine_input_(1).jpeg,Bad,Bad,Softness
491,2025-01-23_10_28_56_(18972)_sardine_input.jpeg,2025-01-23_10_28_56_(18972)_sardine_input_(2).jpeg,Bad,Good,
492,2025-01-23_10_41_56_(19039)_sardine_input.jpeg,2025-01-23_10_41_56_(19039)_sardine_input_(1).jpeg,Bad,Bad,Softness
493,2025-01-23_10_41_56_(19039)_sardine_input.jpeg,2025-01-23_10_41_56_(19039)_sardine_input_(2).jpeg,Bad,Bad,Softness
494,2025-01-23_10_33_15_(18999)_sardine_input.jpeg,2025-01-23_10_33_15_(18999)_sardine_input_(1).jpeg,Bad,Bad,Softness
495,2025-01-23_10_33_15_(18999)_sardine_input.jpeg,2025-01-23_10_33_15_(18999)_sardine_input_(2).jpeg,Bad,Good,
496,2025-01-23_10_31_50_(18991)_sardine_input.jpeg,2025-01-23_10_31_50_(18991)_sardine_input_(1).jpeg,Bad,Bad,Softness
497,2025-01-23_10_31_50_(18991)_sardine_input.jpeg,2025-01-23_10_31_50_(18991)_sardine_input_(2).jpeg,Bad,Bad,Softness
498,2025-01-23_10_42_07_(19040)_sardine_input.jpeg,2025-01-23_10_42_07_(19040)_sardine_input_(1).jpeg,Bad,Bad,Softness
499,2025-01-23_10_42_07_(19040)_sardine_input.jpeg,2025-01-23_10_42_07_(19040)_sardine_input_(2).jpeg,Bad,Bad,Softness
500,2025-01-23_10_28_39_(18970)_sardine_input.jpeg,2025-01-23_10_28_39_(18970)_sardine_input_(1).jpeg,Bad,Bad,Softness
501,2025-01-23_10_28_39_(18970)_sardine_input.jpeg,2025-01-23_10_28_39_(18970)_sardine_input_(2).jpeg,Bad,Bad,Softness
502,2025-01-23_10_32_55_(18997)_sardine_input.jpeg,2025-01-23_10_32_55_(18997)_sardine_input_(1).jpeg,Bad,Bad,Softness
503,2025-01-23_10_32_55_(18997)_sardine_input.jpeg,2025-01-23_10_32_55_(18997)_sardine_input_(2).jpeg,Bad,Bad,Softness
504,2025-01-23_10_26_46_(18962)_sardine_input.jpeg,2025-01-23_10_26_46_(18962)_sardine_input_(1).jpeg,Bad,Bad,Softness
505,2025-01-23_10_26_46_(18962)_sardine_input.jpeg,2025-01-23_10_26_46_(18962)_sardine_input_(2).jpeg,Bad,Bad,Softness
506,2025-01-23_10_41_46_(19038)_sardine_input.jpeg,2025-01-23_10_41_46_(19038)_sardine_input_(1).jpeg,Bad,Bad,Softness
507,2025-01-23_10_41_46_(19038)_sardine_input.jpeg,2025-01-23_10_41_46_(19038)_sardine_input_(2).jpeg,Bad,Bad,Softness
508,2025-01-23_10_33_26_(19000)_sardine_input.jpeg,2025-01-23_10_33_26_(19000)_sardine_input_(1).jpeg,Bad,Bad,Softness
509,2025-01-23_10_33_26_(19000)_sardine_input.jpeg,2025-01-23_10_33_26_(19000)_sardine_input_(2).jpeg,Bad,Bad,Softness
510,2025-01-23_10_33_35_(19001)_sardine_input.jpeg,2025-01-23_10_33_35_(19001)_sardine_input_(1).jpeg,Bad,Bad,Softness
511,2025-01-23_10_33_35_(19001)_sardine_input.jpeg,2025-01-23_10_33_35_(19001)_sardine_input_(2).jpeg,Bad,Bad,Softness
512,2025-01-23_10_34_10_(19005)_sardine_input.jpeg,2025-01-23_10_34_10_(19005)_sardine_input_(1).jpeg,Bad,Bad,Softness
513,2025-01-23_10_34_10_(19005)_sardine_input.jpeg,2025-01-23_10_34_10_(19005)_sardine_input_(2).jpeg,Bad,Bad,Softness
514,2025-01-23_10_32_38_(18995)_sardine_input.jpeg,2025-01-23_10_32_38_(18995)_sardine_input_(1).jpeg,Bad,Bad,Softness
515,2025-01-23_10_32_38_(18995)_sardine_input.jpeg,2025-01-23_10_32_38_(18995)_sardine_input_(2).jpeg,Bad,Bad,Softness
516,2025-01-23_10_25_53_(18958)_sardine_input.jpeg,2025-01-23_10_25_53_(18958)_sardine_input_(1).jpeg,Bad,Bad,Softness
517,2025-01-23_10_25_53_(18958)_sardine_input.jpeg,2025-01-23_10_25_53_(18958)_sardine_input_(2).jpeg,Bad,Bad,Softness
518,2025-01-23_10_25_36_(18957)_sardine_input.jpeg,2025-01-23_10_25_36_(18957)_sardine_input_(1).jpeg,Bad,Bad,Softness
519,2025-01-23_10_25_36_(18957)_sardine_input.jpeg,2025-01-23_10_25_36_(18957)_sardine_input_(2).jpeg,Bad,Good,
520,2025-01-23_10_28_48_(18971)_sardine_input.jpeg,2025-01-23_10_28_48_(18971)_sardine_input_(1).jpeg,Bad,Good,
521,2025-01-23_10_28_48_(18971)_sardine_input.jpeg,2025-01-23_10_28_48_(18971)_sardine_input_(2).jpeg,Bad,Good,
522,2025-01-23_10_25_12_(18955)_sardine_input.jpeg,2025-01-23_10_25_12_(18955)_sardine_input_(1).jpeg,Bad,Good,
523,2025-01-23_10_25_12_(18955)_sardine_input.jpeg,2025-01-23_10_25_12_(18955)_sardine_input_(2).jpeg,Bad,Bad,Softness
524,2025-01-23_10_41_29_(19036)_sardine_input.jpeg,2025-01-23_10_41_29_(19036)_sardine_input_(1).jpeg,Bad,Bad,Softness
525,2025-01-23_10_41_29_(19036)_sardine_input.jpeg,2025-01-23_10_41_29_(19036)_sardine_input_(2).jpeg,Bad,Bad,Softness
526,2025-01-23_10_42_16_(19041)_sardine_input.jpeg,2025-01-23_10_42_16_(19041)_sardine_input_(1).jpeg,Bad,Good,
527,2025-01-23_10_42_16_(19041)_sardine_input.jpeg,2025-01-23_10_42_16_(19041)_sardine_input_(2).jpeg,Bad,Bad,Softness
528,2025-01-23_10_33_45_(19002)_sardine_input.jpeg,2025-01-23_10_33_45_(19002)_sardine_input_(1).jpeg,Bad,Bad,Softness
529,2025-01-23_10_33_45_(19002)_sardine_input.jpeg,2025-01-23_10_33_45_(19002)_sardine_input_(2).jpeg,Bad,Bad,Softness
530,2025-01-23_10_27_51_(18965)_sardine_input.jpeg,2025-01-23_10_27_51_(18965)_sardine_input_(1).jpeg,Bad,Bad,Softness
531,2025-01-23_10_27_51_(18965)_sardine_input.jpeg,2025-01-23_10_27_51_(18965)_sardine_input_(2).jpeg,Bad,Bad,Softness
532,2025-01-23_10_28_01_(18966)_sardine_input.jpeg,2025-01-23_10_28_01_(18966)_sardine_input_(1).jpeg,Bad,Bad,Softness
533,2025-01-23_10_28_01_(18966)_sardine_input.jpeg,2025-01-23_10_28_01_(18966)_sardine_input_(2).jpeg,Bad,Bad,Softness
534,2025-01-23_10_23_13_(18944)_sardine_input.jpeg,2025-01-23_10_23_13_(18944)_sardine_input_(1).jpeg,Bad,Bad,Softness
535,2025-01-23_10_23_13_(18944)_sardine_input.jpeg,2025-01-23_10_23_13_(18944)_sardine_input_(2).jpeg,Bad,Bad,Softness
536,2025-01-23_10_28_29_(18969)_sardine_input.jpeg,2025-01-23_10_28_29_(18969)_sardine_input_(1).jpeg,Bad,Bad,Softness
537,2025-01-23_10_28_29_(18969)_sardine_input.jpeg,2025-01-23_10_28_29_(18969)_sardine_input_(2).jpeg,Bad,Good,
538,2025-01-23_10_33_05_(18998)_sardine_input.jpeg,2025-01-23_10_33_05_(18998)_sardine_input_(1).jpeg,Bad,Good,
539,2025-01-23_10_33_05_(18998)_sardine_input.jpeg,2025-01-23_10_33_05_(18998)_sardine_input_(2).jpeg,Bad,Bad,Softness
540,2024-12-03_10_04_32_(17678)_sardine_input.jpeg,2024-12-03_10_04_32_(17678)_sardine_input_(1).jpeg,Good,Good,
541,2024-12-03_10_04_32_(17678)_sardine_input.jpeg,2024-12-03_10_04_32_(17678)_sardine_input_(2).jpeg,Good,Good,
542,2024-12-03_10_04_44_(17679)_sardine_input.jpeg,2024-12-03_10_04_44_(17679)_sardine_input_(1).jpeg,Good,Good,
543,2024-12-03_10_04_44_(17679)_sardine_input.jpeg,2024-12-03_10_04_44_(17679)_sardine_input_(2).jpeg,Good,Bad,Softness
544,2024-12-03_10_15_33_(17683)_sardine_input.jpeg,2024-12-03_10_15_33_(17683)_sardine_input_(1).jpeg,Bad,Bad,Softness
545,2024-12-03_10_15_33_(17683)_sardine_input.jpeg,2024-12-03_10_15_33_(17683)_sardine_input_(2).jpeg,Bad,Bad,Softness
546,2024-12-03_10_14_57_(17680)_sardine_input.jpeg,2024-12-03_10_14_57_(17680)_sardine_input_(1).jpeg,Bad,Good,
547,2024-12-03_10_14_57_(17680)_sardine_input.jpeg,2024-12-03_10_14_57_(17680)_sardine_input_(2).jpeg,Bad,Bad,Softness
548,2024-12-03_10_17_49_(17694)_sardine_input.jpeg,2024-12-03_10_17_49_(17694)_sardine_input_(1).jpeg,Bad,Bad,Softness
549,2024-12-03_10_17_49_(17694)_sardine_input.jpeg,2024-12-03_10_17_49_(17694)_sardine_input_(2).jpeg,Bad,Bad,Softness
550,2024-12-03_10_16_56_(17690)_sardine_input.jpeg,2024-12-03_10_16_56_(17690)_sardine_input_(1).jpeg,Bad,Good,
551,2024-12-03_10_16_56_(17690)_sardine_input.jpeg,2024-12-03_10_16_56_(17690)_sardine_input_(2).jpeg,Bad,Good,
552,2024-12-03_10_18_22_(17697)_sardine_input.jpeg,2024-12-03_10_18_22_(17697)_sardine_input_(1).jpeg,Bad,Bad,Softness
553,2024-12-03_10_18_22_(17697)_sardine_input.jpeg,2024-12-03_10_18_22_(17697)_sardine_input_(2).jpeg,Bad,Bad,Softness
554,2024-12-03_10_18_12_(17696)_sardine_input.jpeg,2024-12-03_10_18_12_(17696)_sardine_input_(1).jpeg,Bad,Bad,Softness
555,2024-12-03_10_18_12_(17696)_sardine_input.jpeg,2024-12-03_10_18_12_(17696)_sardine_input_(2).jpeg,Bad,Bad,Softness
556,2024-12-03_10_17_23_(17692)_sardine_input.jpeg,2024-12-03_10_17_23_(17692)_sardine_input_(1).jpeg,Bad,Bad,Softness
557,2024-12-03_10_17_23_(17692)_sardine_input.jpeg,2024-12-03_10_17_23_(17692)_sardine_input_(2).jpeg,Bad,Bad,Softness
558,2024-12-03_10_20_06_(17705)_sardine_input.jpeg,2024-12-03_10_20_06_(17705)_sardine_input_(1).jpeg,Bad,Good,
559,2024-12-03_10_20_06_(17705)_sardine_input.jpeg,2024-12-03_10_20_06_(17705)_sardine_input_(2).jpeg,Bad,Bad,Softness
560,2024-12-03_10_16_23_(17687)_sardine_input.jpeg,2024-12-03_10_16_23_(17687)_sardine_input_(1).jpeg,Bad,Bad,Damaged
561,2024-12-03_10_16_23_(17687)_sardine_input.jpeg,2024-12-03_10_16_23_(17687)_sardine_input_(2).jpeg,Bad,Bad,Softness
562,2024-12-03_10_19_16_(17701)_sardine_input.jpeg,2024-12-03_10_19_16_(17701)_sardine_input_(1).jpeg,Bad,Bad,Softness
563,2024-12-03_10_19_16_(17701)_sardine_input.jpeg,2024-12-03_10_19_16_(17701)_sardine_input_(2).jpeg,Bad,Good,
564,2024-12-03_10_15_09_(17681)_sardine_input.jpeg,2024-12-03_10_15_09_(17681)_sardine_input_(1).jpeg,Bad,Bad,Softness
565,2024-12-03_10_15_09_(17681)_sardine_input.jpeg,2024-12-03_10_15_09_(17681)_sardine_input_(2).jpeg,Bad,Good,
566,2024-12-03_10_19_29_(17702)_sardine_input.jpeg,2024-12-03_10_19_29_(17702)_sardine_input_(1).jpeg,Bad,Bad,Softness
567,2024-12-03_10_19_29_(17702)_sardine_input.jpeg,2024-12-03_10_19_29_(17702)_sardine_input_(2).jpeg,Bad,Good,
568,2024-12-03_10_16_45_(17689)_sardine_input.jpeg,2024-12-03_10_16_45_(17689)_sardine_input_(1).jpeg,Bad,Bad,Softness
569,2024-12-03_10_16_45_(17689)_sardine_input.jpeg,2024-12-03_10_16_45_(17689)_sardine_input_(2).jpeg,Bad,Bad,Softness
570,2024-12-03_10_15_56_(17685)_sardine_input.jpeg,2024-12-03_10_15_56_(17685)_sardine_input_(1).jpeg,Bad,Bad,Softness
571,2024-12-03_10_15_56_(17685)_sardine_input.jpeg,2024-12-03_10_15_56_(17685)_sardine_input_(2).jpeg,Bad,Bad,Softness
572,2024-12-03_10_16_10_(17686)_sardine_input.jpeg,2024-12-03_10_16_10_(17686)_sardine_input_(1).jpeg,Bad,Good,
573,2024-12-03_10_16_10_(17686)_sardine_input.jpeg,2024-12-03_10_16_10_(17686)_sardine_input_(2).jpeg,Bad,Bad,Softness
574,2024-12-03_10_18_47_(17699)_sardine_input.jpeg,2024-12-03_10_18_47_(17699)_sardine_input_(1).jpeg,Bad,Good,
575,2024-12-03_10_18_47_(17699)_sardine_input.jpeg,2024-12-03_10_18_47_(17699)_sardine_input_(2).jpeg,Bad,Good,
576,2024-12-03_10_16_34_(17688)_sardine_input.jpeg,2024-12-03_10_16_34_(17688)_sardine_input_(1).jpeg,Bad,Good,
577,2024-12-03_10_16_34_(17688)_sardine_input.jpeg,2024-12-03_10_16_34_(17688)_sardine_input_(2).jpeg,Bad,Good,
578,2024-12-03_10_19_42_(17703)_sardine_input.jpeg,2024-12-03_10_19_42_(17703)_sardine_input_(1).jpeg,Bad,Bad,Softness
579,2024-12-03_10_19_42_(17703)_sardine_input.jpeg,2024-12-03_10_19_42_(17703)_sardine_input_(2).jpeg,Bad,Bad,Softness
580,2024-12-03_10_17_36_(17693)_sardine_input.jpeg,2024-12-03_10_17_36_(17693)_sardine_input_(1).jpeg,Bad,Bad,Softness
581,2024-12-03_10_17_36_(17693)_sardine_input.jpeg,2024-12-03_10_17_36_(17693)_sardine_input_(2).jpeg,Bad,Good,
582,2024-12-03_10_19_03_(17700)_sardine_input.jpeg,2024-12-03_10_19_03_(17700)_sardine_input_(1).jpeg,Bad,Bad,Softness
