Date,Filename,Species,Class,Reason,S3_file_key,BucketName
2024-03-01,20240301095531097_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301095531097_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301095733933_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301095733933_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100651121_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100651121_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100659560_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100659560_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100709694_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100709694_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100719128_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100719128_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100729237_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100729237_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100736791_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100736791_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100744467_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100744467_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100753552_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100753552_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100802818_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100802818_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100811453_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100811453_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100819144_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100819144_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100828704_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100828704_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100840225_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100840225_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100848345_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100848345_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100858016_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100858016_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100906024_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100906024_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100915725_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100915725_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100924464_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100924464_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100933529_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100933529_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100942356_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100942356_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301100950848_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301100950848_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101006107_white prawns_bad.jpeg,White prawns,Bad,Red Head in Prawns,white prawns/bad/20240301101006107_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101028864_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101028864_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101030930_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101030930_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101039014_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101039014_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101051149_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101051149_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101103233_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101103233_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101113669_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101113669_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101123064_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101123064_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101131268_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101131268_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101140462_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101140462_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101149793_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101149793_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101158183_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101158183_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101206865_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101206865_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101307802_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101307802_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101317003_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101317003_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101325819_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101325819_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101335344_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101335344_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101426616_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101426616_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101434221_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101434221_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101446273_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101446273_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101449343_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101449343_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101457178_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101457178_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101508215_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101508215_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301101521969_white prawns_bad.jpeg,White prawns,Bad,Softness,white prawns/bad/20240301101521969_white prawns_bad.jpeg,fish-data-collection-v2
2024-03-01,20240301093621588_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093621588_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093628582_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093628582_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093636691_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093636691_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093645108_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093645108_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093653102_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093653102_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093702078_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093702078_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093710698_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093710698_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093719255_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093719255_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093726377_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093726377_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093741363_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093741363_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093752675_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093752675_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093800124_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093800124_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093808028_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093808028_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093815080_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093815080_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093824718_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093824718_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093833618_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093833618_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093840852_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093840852_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093900149_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093900149_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093908727_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093908727_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093915886_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093915886_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093925730_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093925730_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093932685_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093932685_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093941476_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093941476_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093949653_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093949653_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301093956312_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301093956312_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094004006_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094004006_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094011434_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094011434_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094020120_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094020120_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094153791_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094153791_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094201335_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094201335_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094210070_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094210070_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094217329_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094217329_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094225122_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094225122_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094233730_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094233730_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094240666_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094240666_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094249649_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094249649_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094256689_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094256689_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094304633_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094304633_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094312186_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094312186_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094324757_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094324757_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094325696_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094325696_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094335087_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094335087_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094447568_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094447568_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094456115_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094456115_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094506770_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094506770_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094514202_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094514202_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094523156_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094523156_white prawns_good.jpeg,fish-data-collection-v2
2024-03-01,20240301094534041_white prawns_good.jpeg,White prawns,Good,,white prawns/good/20240301094534041_white prawns_good.jpeg,fish-data-collection-v2
2024-03-02,20240302093108187_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093108187_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093115877_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093115877_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093132063_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093132063_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093139934_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093139934_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093148559_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093148559_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093157630_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093157630_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093212031_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093212031_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093221177_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093221177_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093231431_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093231431_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093238599_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093238599_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093256756_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093256756_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093304848_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093304848_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093312458_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093312458_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093320568_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093320568_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093328757_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093328757_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093337086_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093337086_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093344526_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093344526_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093351741_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093351741_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093410564_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093410564_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093419014_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093419014_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093428601_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093428601_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093436640_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093436640_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093444447_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093444447_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093451309_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093451309_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093501246_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093501246_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093514091_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093514091_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093520804_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093520804_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093529845_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093529845_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093537241_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093537241_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093546972_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093546972_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093555448_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093555448_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093623598_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093623598_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093631011_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093631011_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093638860_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093638860_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093646948_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093646948_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093659628_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093659628_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093706701_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093706701_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093714685_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093714685_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093722293_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093722293_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093734790_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093734790_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093746340_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093746340_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093753650_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093753650_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093800765_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093800765_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093808210_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093808210_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093814990_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093814990_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093827892_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093827892_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093834947_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093834947_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093843405_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093843405_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093850239_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093850239_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093857608_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093857608_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093913056_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093913056_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093931384_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093931384_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093937881_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093937881_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302093959338_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302093959338_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094012408_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094012408_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094019547_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094019547_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094051560_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094051560_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094103722_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094103722_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094110417_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094110417_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094117625_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094117625_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094132954_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094132954_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094140931_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094140931_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094148977_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094148977_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094318265_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094318265_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094329059_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094329059_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094336169_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094336169_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094344954_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094344954_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094352883_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094352883_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094403565_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094403565_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094411714_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094411714_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094419145_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094419145_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094431896_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094431896_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302094449143_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302094449143_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302101043556_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302101043556_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302101105412_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302101105412_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302101111991_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302101111991_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302101119168_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302101119168_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302101128370_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302101128370_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302101135590_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302101135590_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302101143181_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302101143181_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302101150977_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302101150977_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302101159413_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302101159413_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302101206213_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302101206213_mackerel_bad.jpeg,fish-data-collection-v2
2024-03-02,20240302101223102_mackerel_bad.jpeg,Mackerel,Bad,Softness,mackerel/bad/20240302101223102_mackerel_bad.jpeg,fish-data-collection-v2
